Datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-08-16 11:00:00,1.4,160.2,7.4,119.0,106.0,892.0,874.0,923.0,1369.0,749.0,35.3,17.0,1.0
2004-08-16 12:00:00,1.4,160.2,7.3,71.0,77.0,892.0,869.0,953.0,1363.0,632.0,37.4,14.7,0.9
2004-08-16 13:00:00,0.9,160.2,4.6,53.0,60.0,836.0,741.0,1065.0,1277.0,479.0,38.6,14.6,1.0
2004-08-16 14:00:00,0.8,160.2,4.0,61.0,67.0,824.0,708.0,1091.0,1256.0,463.0,35.8,17.8,1.0
2004-08-16 15:00:00,0.8,160.2,3.8,53.0,57.0,825.0,702.0,1077.0,1267.0,458.0,38.4,16.4,1.1
2004-08-16 16:00:00,1.0,160.2,5.0,61.0,60.0,871.0,761.0,1015.0,1346.0,520.0,39.7,15.3,1.1
2004-08-16 17:00:00,1.3,160.2,6.9,72.0,69.0,903.0,853.0,930.0,1420.0,606.0,38.8,15.8,1.1
2004-08-16 18:00:00,1.3,160.2,7.0,67.0,77.0,944.0,857.0,880.0,1463.0,631.0,35.2,22.3,1.2
2004-08-16 19:00:00,1.3,160.2,6.8,70.0,77.0,969.0,850.0,857.0,1503.0,695.0,31.7,28.2,1.3
2004-08-16 20:00:00,1.6,160.2,8.5,81.0,87.0,1005.0,919.0,788.0,1543.0,871.0,30.4,30.9,1.3
2004-08-16 21:00:00,1.4,160.2,8.0,79.0,88.0,972.0,898.0,807.0,1508.0,879.0,29.5,32.1,1.3
2004-08-16 22:00:00,1.3,160.2,5.7,73.0,84.0,960.0,798.0,854.0,1459.0,780.0,28.0,34.9,1.3
2004-08-16 23:00:00,1.0,160.2,5.1,57.0,65.0,946.0,767.0,870.0,1443.0,728.0,28.2,36.6,1.4
2004-08-17 00:00:00,0.9,160.2,5.5,45.0,54.0,959.0,787.0,830.0,1460.0,821.0,26.5,40.7,1.4
2004-08-17 01:00:00,0.6,160.2,3.1,25.0,37.0,877.0,658.0,964.0,1349.0,663.0,28.3,36.7,1.4
2004-08-17 02:00:00,0.5,160.2,2.9,23.0,36.0,867.0,645.0,1001.0,1385.0,656.0,25.7,43.8,1.4
2004-08-17 03:00:00,0.5,160.2,2.6,20.5,32.5,836.0,626.0,1024.0,1397.0,639.0,24.3,49.0,1.5
2004-08-17 04:00:00,0.4,160.2,2.2,18.0,29.0,820.0,597.0,1069.0,1346.0,603.0,24.3,48.3,1.4
2004-08-17 05:00:00,0.4,160.2,2.5,23.0,25.0,828.0,618.0,1039.0,1354.0,560.0,23.6,49.2,1.4
2004-08-17 06:00:00,1.0,160.2,5.6,59.0,41.0,929.0,791.0,841.0,1493.0,789.0,22.2,53.9,1.4
2004-08-17 07:00:00,2.2,160.2,12.9,135.0,68.0,1118.0,1079.0,638.0,1761.0,1145.0,22.5,52.3,1.4
2004-08-17 08:00:00,2.5,160.2,16.0,167.0,82.0,1155.0,1181.0,580.0,1850.0,1302.0,24.3,47.8,1.4
2004-08-17 09:00:00,2.3,160.2,12.2,190.0,137.0,1112.0,1058.0,654.0,1695.0,1297.0,27.3,40.7,1.5
2004-08-17 10:00:00,2.0,160.2,10.0,142.0,119.0,1094.0,979.0,717.0,1633.0,1192.0,33.3,28.2,1.4
2004-08-17 11:00:00,2.0,160.2,7.8,140.0,117.4,1022.0,890.0,803.0,1499.0,862.0,35.3,23.1,1.3
2004-08-17 12:00:00,2.0,160.2,5.9,138.1,115.8,968.0,805.0,875.0,1391.0,649.0,36.1,21.3,1.3
2004-08-17 13:00:00,1.9,160.2,6.6,136.1,114.2,978.0,840.0,852.0,1422.0,694.0,38.5,18.0,1.2
2004-08-17 14:00:00,1.9,160.2,4.8,134.1,112.6,947.0,751.0,922.0,1358.0,595.0,36.5,20.8,1.2
2004-08-17 15:00:00,1.9,160.2,5.9,132.2,111.0,997.0,808.0,870.0,1447.0,662.0,38.8,19.1,1.3
2004-08-17 16:00:00,1.9,160.2,6.0,130.2,109.4,1026.0,813.0,843.0,1463.0,692.0,38.8,19.8,1.4
2004-08-17 17:00:00,1.9,160.2,5.0,128.2,107.8,973.0,764.0,914.0,1373.0,619.0,38.1,19.7,1.3
2004-08-17 18:00:00,1.8,160.2,4.2,126.3,106.2,925.0,721.0,969.0,1317.0,484.0,36.1,20.7,1.2
2004-08-17 19:00:00,1.8,160.2,5.0,124.3,104.6,957.0,766.0,929.0,1380.0,516.0,32.8,24.3,1.2
2004-08-17 20:00:00,1.8,160.2,7.5,122.3,103.0,1029.0,877.0,807.0,1489.0,776.0,30.4,29.8,1.3
2004-08-17 21:00:00,1.8,160.2,9.3,120.4,101.4,1109.0,952.0,735.0,1601.0,1041.0,29.1,33.6,1.3
2004-08-17 22:00:00,1.8,160.2,10.0,118.4,99.8,1105.0,977.0,692.0,1618.0,1138.0,28.6,35.7,1.4
2004-08-17 23:00:00,1.7,160.2,8.2,116.4,98.2,1039.0,906.0,728.0,1545.0,1091.0,28.0,36.1,1.3
2004-08-18 00:00:00,1.7,160.2,6.4,114.5,96.6,965.0,832.0,795.0,1455.0,978.0,25.8,39.5,1.3
2004-08-18 01:00:00,1.7,160.2,6.0,112.5,95.0,955.0,812.0,823.0,1464.0,936.0,25.1,40.1,1.3
2004-08-18 02:00:00,1.7,160.2,5.4,110.5,93.4,935.0,782.0,847.0,1428.0,867.0,24.4,42.5,1.3
2004-08-18 03:00:00,1.7,160.2,4.4,108.6,91.8,902.0,735.0,890.0,1410.0,781.0,23.0,46.2,1.3
2004-08-18 04:00:00,1.6,160.2,4.1,106.6,90.2,875.0,714.0,903.0,1379.0,746.0,22.5,46.7,1.3
2004-08-18 05:00:00,1.6,160.2,4.3,104.6,88.6,884.0,729.0,920.0,1389.0,837.0,22.9,45.7,1.3
2004-08-18 06:00:00,1.6,160.2,6.3,102.7,87.0,942.0,825.0,870.0,1450.0,995.0,23.8,41.8,1.2
2004-08-18 07:00:00,1.6,160.2,10.9,100.7,85.4,1077.0,1012.0,708.0,1633.0,1138.0,24.4,42.6,1.3
2004-08-18 08:00:00,1.6,160.2,11.2,98.7,83.8,1040.0,1022.0,713.0,1624.0,998.0,27.3,36.8,1.3
2004-08-18 09:00:00,1.5,160.2,6.5,96.8,82.2,982.0,836.0,840.0,1498.0,696.0,29.6,35.4,1.4
2004-08-18 10:00:00,1.5,160.2,5.7,94.8,80.6,995.0,800.0,896.0,1501.0,615.0,34.6,28.3,1.5
2004-08-18 11:00:00,1.5,160.2,7.0,92.8,79.0,1024.0,859.0,810.0,1576.0,710.0,33.1,32.6,1.6
2004-08-18 12:00:00,1.5,160.2,5.6,90.9,77.4,1029.0,791.0,855.0,1567.0,651.0,33.3,33.1,1.7
2004-08-18 13:00:00,1.5,160.2,5.5,88.9,75.8,1003.0,787.0,850.0,1518.0,636.0,34.6,30.1,1.6
2004-08-18 14:00:00,1.4,160.2,5.4,86.9,74.2,987.0,782.0,875.0,1514.0,593.0,34.9,29.5,1.6
2004-08-18 15:00:00,1.4,160.2,7.0,85.0,72.6,1023.0,859.0,810.0,1590.0,684.0,35.6,28.5,1.6
2004-08-18 16:00:00,1.4,160.2,7.4,83.0,71.0,1023.0,875.0,785.0,1590.0,711.0,36.4,27.1,1.6
2004-08-18 17:00:00,1.7,160.2,9.1,94.0,78.0,1064.0,942.0,735.0,1650.0,801.0,36.8,26.2,1.6
2004-08-18 18:00:00,1.5,160.2,8.9,84.0,72.0,1042.0,936.0,759.0,1630.0,770.0,36.4,26.8,1.6
2004-08-18 19:00:00,1.7,160.2,9.2,90.0,74.0,1059.0,947.0,733.0,1671.0,813.0,33.3,32.8,1.7
2004-08-18 20:00:00,1.6,160.2,8.5,91.0,70.0,1050.0,921.0,743.0,1683.0,851.0,31.3,39.5,1.8
2004-08-18 21:00:00,1.4,160.2,7.9,70.0,55.0,1025.0,896.0,738.0,1693.0,823.0,29.9,44.7,1.9
2004-08-18 22:00:00,1.4,160.2,6.1,75.0,54.0,1029.0,816.0,804.0,1624.0,778.0,29.1,48.4,1.9
2004-08-18 23:00:00,1.4,160.2,6.4,72.0,53.0,1055.0,831.0,769.0,1686.0,827.0,28.0,52.9,2.0
2004-08-19 00:00:00,1.2,160.2,5.7,59.0,46.0,1001.0,799.0,800.0,1642.0,753.0,27.7,53.0,1.9
2004-08-19 01:00:00,0.9,160.2,4.4,48.0,38.0,936.0,730.0,864.0,1551.0,726.0,27.7,52.6,1.9
2004-08-19 02:00:00,0.6,160.2,2.3,41.0,30.0,863.0,608.0,1035.0,1465.0,597.0,28.3,49.5,1.9
2004-08-19 03:00:00,0.4,160.2,1.8,26.0,23.0,834.0,565.0,1187.0,1444.0,473.0,28.8,49.0,1.9
2004-08-19 04:00:00,0.5,160.2,1.9,11.0,16.0,841.0,578.0,1144.0,1464.0,463.0,27.7,52.5,1.9
2004-08-19 05:00:00,0.5,160.2,2.4,11.0,12.0,871.0,611.0,1077.0,1494.0,526.0,27.5,53.0,1.9
2004-08-19 06:00:00,0.8,160.2,4.7,37.0,38.0,962.0,747.0,862.0,1605.0,712.0,27.1,54.4,1.9
2004-08-19 07:00:00,1.4,160.2,7.8,72.0,56.0,1083.0,889.0,725.0,1734.0,918.0,27.6,52.1,1.9
2004-08-19 08:00:00,1.2,160.2,7.8,53.0,57.0,1061.0,891.0,721.0,1697.0,894.0,29.0,48.5,1.9
2004-08-19 09:00:00,1.0,160.2,6.3,31.0,39.0,1012.0,824.0,803.0,1612.0,710.0,31.0,42.9,1.9
2004-08-19 10:00:00,1.2,160.2,6.5,47.0,47.0,1031.0,834.0,793.0,1640.0,737.0,32.5,39.4,1.9
2004-08-19 11:00:00,1.1,160.2,6.1,33.0,35.0,1011.0,816.0,830.0,1614.0,680.0,36.9,30.9,1.9
2004-08-19 12:00:00,1.2,160.2,6.3,35.0,44.0,1009.0,824.0,822.0,1606.0,670.0,36.2,30.6,1.8
2004-08-19 13:00:00,1.1,160.2,5.6,32.0,43.0,980.0,793.0,858.0,1549.0,654.0,37.7,27.7,1.8
2004-08-19 14:00:00,1.0,160.2,5.8,23.0,34.0,961.0,803.0,852.0,1552.0,618.0,37.1,27.2,1.7
2004-08-19 15:00:00,1.0,160.2,5.4,27.0,36.0,966.0,784.0,870.0,1530.0,652.0,39.5,24.3,1.7
2004-08-19 16:00:00,1.2,160.2,6.8,32.0,44.0,1022.0,849.0,813.0,1583.0,732.0,39.9,23.8,1.7
2004-08-19 17:00:00,1.7,160.2,9.3,51.0,63.0,1091.0,953.0,723.0,1688.0,853.0,39.6,24.3,1.7
2004-08-19 18:00:00,1.7,160.2,8.5,46.0,60.0,1063.0,919.0,735.0,1676.0,821.0,37.2,29.1,1.8
2004-08-19 19:00:00,1.7,160.2,9.3,62.0,66.0,1116.0,952.0,702.0,1759.0,895.0,33.9,37.1,1.9
2004-08-19 20:00:00,1.7,160.2,7.4,65.0,68.0,1101.0,875.0,722.0,1748.0,927.0,31.6,43.6,2.0
2004-08-19 21:00:00,1.7,160.2,6.4,65.5,68.2,1072.0,831.0,757.0,1677.0,857.0,30.3,47.3,2.0
2004-08-19 22:00:00,1.7,160.2,7.8,66.1,68.3,1080.0,890.0,723.0,1702.0,869.0,29.8,49.1,2.0
2004-08-19 23:00:00,1.7,160.2,5.6,66.6,68.5,1005.0,792.0,809.0,1638.0,725.0,29.0,51.7,2.0
2004-08-20 00:00:00,1.7,160.2,5.3,67.2,68.7,998.0,776.0,810.0,1608.0,665.0,28.5,52.1,2.0
2004-08-20 01:00:00,1.7,160.2,5.0,67.7,68.9,1000.0,763.0,807.0,1619.0,680.0,27.7,53.7,2.0
2004-08-20 02:00:00,1.7,160.2,4.2,68.2,69.0,932.0,720.0,859.0,1562.0,605.0,27.4,53.5,1.9
2004-08-20 03:00:00,1.7,160.2,1.4,68.8,69.2,808.0,539.0,1206.0,1383.0,427.0,28.5,48.7,1.9
2004-08-20 04:00:00,1.7,160.2,1.0,69.3,69.4,795.0,494.0,1398.0,1353.0,400.0,28.9,48.4,1.9
2004-08-20 05:00:00,1.7,160.2,2.4,69.9,69.6,886.0,613.0,1075.0,1484.0,522.0,27.1,54.8,1.9
2004-08-20 06:00:00,1.7,160.2,4.5,70.4,69.7,974.0,740.0,873.0,1595.0,703.0,26.1,59.0,2.0
2004-08-20 07:00:00,1.7,160.2,8.9,71.0,69.9,1112.0,936.0,683.0,1792.0,965.0,26.7,58.0,2.0
2004-08-20 08:00:00,1.7,160.2,12.9,71.5,70.1,1175.0,1080.0,591.0,1931.0,1102.0,27.9,54.9,2.0
2004-08-20 09:00:00,1.7,160.2,8.6,72.0,70.2,1091.0,925.0,701.0,1753.0,1058.0,29.7,50.5,2.1
2004-08-20 10:00:00,1.7,160.2,7.8,72.6,70.4,1066.0,890.0,747.0,1690.0,906.0,32.2,41.4,2.0
2004-08-20 11:00:00,1.8,160.2,7.7,73.1,70.6,1031.0,887.0,777.0,1665.0,844.0,35.6,32.2,1.8
2004-08-20 12:00:00,1.8,160.2,7.3,73.7,70.8,1004.0,868.0,772.0,1632.0,763.0,35.7,31.4,1.8
2004-08-20 13:00:00,1.8,160.2,3.8,74.2,70.9,927.0,698.0,919.0,1537.0,555.0,35.5,34.9,2.0
2004-08-20 14:00:00,1.8,160.2,3.3,74.7,71.1,924.0,673.0,960.0,1522.0,520.0,35.0,35.5,2.0
2004-08-20 15:00:00,1.8,160.2,3.3,75.3,71.3,912.0,671.0,964.0,1508.0,508.0,35.1,34.6,1.9
2004-08-20 16:00:00,1.8,160.2,4.8,75.8,71.4,976.0,752.0,876.0,1561.0,545.0,36.8,30.5,1.9
2004-08-20 17:00:00,1.8,160.2,5.7,76.4,71.6,989.0,798.0,840.0,1607.0,584.0,34.5,34.7,1.9
2004-08-20 18:00:00,1.8,160.2,5.6,76.9,71.8,986.0,794.0,845.0,1619.0,590.0,33.0,38.1,1.9
2004-08-20 19:00:00,1.8,160.2,5.7,77.4,72.0,984.0,800.0,836.0,1607.0,610.0,30.8,43.1,1.9
2004-08-20 20:00:00,1.8,160.2,7.0,78.0,72.1,1000.0,857.0,767.0,1634.0,689.0,29.1,46.9,1.9
2004-08-20 21:00:00,1.8,160.2,6.8,78.5,72.3,996.0,848.0,763.0,1657.0,713.0,28.2,49.8,1.9
2004-08-20 22:00:00,1.8,160.2,8.3,79.1,72.5,1013.0,913.0,717.0,1685.0,785.0,27.5,50.4,1.8
2004-08-20 23:00:00,1.8,160.2,6.9,79.6,72.7,1004.0,851.0,767.0,1632.0,754.0,27.3,49.1,1.8
2004-08-21 00:00:00,1.8,160.2,6.0,80.2,72.8,949.0,814.0,824.0,1563.0,653.0,26.7,46.7,1.6
2004-08-21 01:00:00,1.8,160.2,5.4,80.7,73.0,895.0,783.0,863.0,1502.0,575.0,26.0,45.0,1.5
2004-08-21 02:00:00,1.8,160.2,3.9,81.2,73.2,863.0,707.0,927.0,1407.0,537.0,25.0,47.3,1.5
2004-08-21 03:00:00,1.8,160.2,2.0,81.8,73.3,786.0,587.0,1150.0,1300.0,413.0,25.3,44.3,1.4
2004-08-21 04:00:00,1.8,160.2,2.2,82.3,73.5,792.0,597.0,1137.0,1320.0,417.0,24.3,46.3,1.4
2004-08-21 05:00:00,1.8,160.2,3.0,82.9,73.7,816.0,653.0,1058.0,1332.0,486.0,24.8,43.4,1.3
2004-08-21 06:00:00,1.8,160.2,3.5,83.4,73.9,826.0,682.0,1088.0,1342.0,532.0,24.5,40.6,1.2
2004-08-21 07:00:00,1.8,160.2,3.8,83.9,74.0,826.0,698.0,1017.0,1331.0,542.0,25.7,36.9,1.2
2004-08-21 08:00:00,1.8,160.2,3.2,84.5,74.2,809.0,664.0,1061.0,1323.0,459.0,26.8,35.0,1.2
2004-08-21 09:00:00,1.8,160.2,2.6,85.0,74.4,809.0,624.0,1131.0,1309.0,415.0,28.0,34.9,1.3
2004-08-21 10:00:00,1.8,160.2,3.5,85.6,74.6,853.0,681.0,1031.0,1368.0,457.0,29.0,34.1,1.3
2004-08-21 11:00:00,1.8,160.2,3.1,86.1,74.7,814.0,657.0,1086.0,1332.0,429.0,30.4,30.8,1.3
2004-08-21 12:00:00,1.8,160.2,3.1,86.6,74.9,807.0,658.0,1113.0,1328.0,428.0,32.4,26.3,1.3
2004-08-21 13:00:00,1.8,160.2,3.0,87.2,75.1,811.0,653.0,1120.0,1336.0,423.0,31.0,28.9,1.3
2004-08-21 14:00:00,1.8,160.2,2.2,87.7,75.2,796.0,601.0,1171.0,1314.0,410.0,29.3,33.1,1.3
2004-08-21 15:00:00,1.9,160.2,3.0,88.3,75.4,833.0,649.0,1142.0,1354.0,437.0,26.9,35.2,1.2
2004-08-21 16:00:00,1.9,160.2,3.5,88.8,75.6,856.0,684.0,1023.0,1368.0,520.0,28.1,34.2,1.3
2004-08-21 17:00:00,1.9,160.2,3.7,89.4,75.8,830.0,696.0,1060.0,1328.0,461.0,28.5,29.4,1.1
2004-08-21 18:00:00,1.9,160.2,5.4,89.9,75.9,883.0,782.0,958.0,1395.0,571.0,27.3,31.0,1.1
2004-08-21 19:00:00,1.9,160.2,8.9,90.4,76.1,965.0,936.0,808.0,1535.0,866.0,25.4,36.2,1.2
2004-08-21 20:00:00,1.9,160.2,7.8,91.0,76.3,931.0,890.0,831.0,1474.0,841.0,24.6,38.0,1.2
2004-08-21 21:00:00,1.9,160.2,5.6,91.5,76.4,885.0,791.0,941.0,1425.0,706.0,24.3,41.6,1.2
2004-08-21 22:00:00,1.9,160.2,5.2,92.1,76.6,900.0,773.0,944.0,1426.0,703.0,24.9,40.8,1.3
2004-08-21 23:00:00,1.9,160.2,6.7,92.6,76.8,904.0,845.0,878.0,1483.0,775.0,23.8,44.7,1.3
2004-08-22 00:00:00,1.9,160.2,8.0,93.1,77.0,944.0,900.0,809.0,1549.0,830.0,22.8,49.8,1.4
2004-08-22 01:00:00,1.9,160.2,6.4,93.7,77.1,907.0,832.0,868.0,1492.0,808.0,22.8,49.4,1.4
2004-08-22 02:00:00,1.9,160.2,5.2,94.2,77.3,886.0,774.0,868.0,1486.0,815.0,20.9,57.4,1.4
2004-08-22 03:00:00,1.9,160.2,5.1,94.8,77.5,882.0,767.0,856.0,1492.0,897.0,20.5,60.6,1.4
2004-08-22 04:00:00,1.9,160.2,4.0,95.3,77.7,843.0,713.0,917.0,1426.0,836.0,19.6,63.7,1.4
2004-08-22 05:00:00,1.9,160.2,3.7,95.8,77.8,825.0,694.0,935.0,1415.0,774.0,19.4,64.5,1.4
2004-08-22 06:00:00,1.9,160.2,2.8,96.4,78.0,791.0,638.0,1038.0,1389.0,698.0,18.6,67.4,1.4
2004-08-22 07:00:00,1.9,160.2,4.5,96.9,78.2,856.0,735.0,936.0,1455.0,800.0,19.6,63.7,1.4
2004-08-22 08:00:00,1.9,160.2,4.7,97.5,78.3,861.0,746.0,911.0,1448.0,771.0,21.7,56.4,1.4
2004-08-22 09:00:00,1.9,160.2,6.0,98.0,78.5,924.0,814.0,830.0,1519.0,798.0,25.2,47.4,1.5
2004-08-22 10:00:00,1.9,160.2,5.8,98.6,78.7,941.0,805.0,842.0,1512.0,755.0,30.4,34.1,1.5
2004-08-22 11:00:00,1.9,160.2,5.2,99.1,78.9,879.0,775.0,899.0,1407.0,657.0,33.4,25.1,1.3
2004-08-22 12:00:00,1.9,160.2,4.6,99.6,79.0,816.0,742.0,1009.0,1305.0,537.0,35.5,18.2,1.0
2004-08-22 13:00:00,1.9,160.2,2.1,100.2,79.2,715.0,589.0,1286.0,1127.0,390.0,35.1,15.7,0.9
2004-08-22 14:00:00,1.9,160.2,1.8,100.7,79.4,717.0,570.0,1326.0,1110.0,368.0,33.3,17.1,0.9
2004-08-22 15:00:00,1.9,160.2,2.8,101.3,79.6,711.0,640.0,1224.0,1084.0,391.0,36.6,11.8,0.7
2004-08-22 16:00:00,1.9,160.2,3.6,101.8,79.7,731.0,686.0,1212.0,1104.0,413.0,38.3,10.0,0.7
2004-08-22 17:00:00,1.9,160.2,4.0,102.3,79.9,752.0,713.0,1163.0,1144.0,435.0,37.3,10.9,0.7
2004-08-22 18:00:00,1.9,160.2,5.3,102.9,80.1,879.0,779.0,999.0,1347.0,535.0,34.6,20.0,1.1
2004-08-22 19:00:00,2.0,160.2,7.4,103.4,80.2,922.0,874.0,851.0,1447.0,663.0,30.4,28.2,1.2
2004-08-22 20:00:00,2.0,160.2,8.0,104.0,80.4,958.0,900.0,782.0,1493.0,830.0,28.1,34.3,1.3
2004-08-22 21:00:00,2.0,160.2,7.4,104.5,80.6,949.0,876.0,773.0,1500.0,911.0,26.5,36.6,1.2
2004-08-22 22:00:00,2.0,160.2,6.1,105.0,80.8,922.0,818.0,826.0,1454.0,848.0,25.7,38.5,1.3
2004-08-22 23:00:00,2.0,160.2,5.5,105.6,80.9,902.0,790.0,856.0,1428.0,799.0,24.7,41.6,1.3
2004-08-23 00:00:00,2.0,160.2,6.2,106.1,81.1,932.0,820.0,817.0,1462.0,921.0,23.6,45.4,1.3
2004-08-23 01:00:00,2.0,160.2,4.4,106.7,81.3,870.0,733.0,903.0,1392.0,762.0,23.4,46.3,1.3
2004-08-23 02:00:00,2.0,160.2,3.4,107.2,81.4,812.0,675.0,995.0,1348.0,661.0,21.6,51.6,1.3
2004-08-23 03:00:00,2.0,160.2,2.4,107.8,81.6,773.0,613.0,1065.0,1321.0,597.0,21.2,53.3,1.3
2004-08-23 04:00:00,2.0,160.2,2.0,108.3,81.8,769.0,582.0,1105.0,1306.0,616.0,20.6,55.1,1.3
2004-08-23 05:00:00,2.0,160.2,2.0,108.8,82.0,763.0,583.0,1093.0,1288.0,596.0,22.1,49.6,1.3
2004-08-23 06:00:00,2.0,160.2,3.8,109.4,82.1,809.0,701.0,997.0,1384.0,649.0,21.1,51.6,1.3
2004-08-23 07:00:00,2.0,160.2,7.6,109.9,82.3,893.0,881.0,810.0,1486.0,792.0,21.8,48.6,1.3
2004-08-23 08:00:00,2.0,160.2,14.9,110.5,82.5,1028.0,1146.0,638.0,1766.0,1080.0,21.7,49.1,1.3
2004-08-23 09:00:00,2.0,160.2,12.0,111.0,82.7,1011.0,1051.0,702.0,1659.0,1087.0,25.3,41.7,1.3
2004-08-23 10:00:00,1.8,160.2,9.2,98.5,82.8,994.0,947.0,764.0,1572.0,983.0,30.3,30.9,1.3
2004-08-23 11:00:00,1.6,160.2,8.2,86.0,83.0,937.0,908.0,822.0,1466.0,826.0,32.9,24.9,1.2
2004-08-23 12:00:00,1.3,160.2,5.9,57.0,64.0,902.0,808.0,912.0,1408.0,632.0,34.4,23.5,1.3
2004-08-23 13:00:00,1.0,160.2,4.7,39.0,50.0,860.0,748.0,955.0,1344.0,532.0,34.3,22.5,1.2
2004-08-23 14:00:00,0.9,160.2,4.1,41.0,53.0,843.0,716.0,1005.0,1305.0,496.0,33.4,21.6,1.1
2004-08-23 15:00:00,1.0,160.2,4.9,47.0,57.0,872.0,760.0,979.0,1314.0,513.0,36.1,18.4,1.1
2004-08-23 16:00:00,1.1,160.2,5.2,45.0,55.0,857.0,775.0,979.0,1258.0,512.0,37.3,15.4,1.0
2004-08-23 17:00:00,1.5,160.2,7.5,60.0,70.0,922.0,878.0,880.0,1363.0,615.0,36.8,16.2,1.0
2004-08-23 18:00:00,1.5,160.2,7.4,51.0,68.0,951.0,875.0,856.0,1406.0,600.0,34.9,20.9,1.1
2004-08-23 19:00:00,1.6,160.2,7.8,53.0,73.0,962.0,891.0,813.0,1442.0,634.0,30.8,26.5,1.2
2004-08-23 20:00:00,1.7,160.2,8.6,72.0,92.0,957.0,926.0,758.0,1480.0,830.0,28.9,28.3,1.1
2004-08-23 21:00:00,1.4,160.2,6.5,62.0,80.0,928.0,837.0,808.0,1410.0,871.0,27.0,30.7,1.1
2004-08-23 22:00:00,1.2,160.2,6.8,41.0,60.0,895.0,846.0,819.0,1371.0,787.0,26.6,30.6,1.0
2004-08-23 23:00:00,1.1,160.2,5.7,32.0,49.0,902.0,797.0,845.0,1355.0,841.0,26.0,33.1,1.1
2004-08-24 00:00:00,1.1,160.2,5.8,44.0,53.0,904.0,801.0,852.0,1400.0,862.0,24.1,37.9,1.1
2004-08-24 01:00:00,1.2,160.2,5.7,29.0,50.0,919.0,799.0,844.0,1409.0,881.0,22.2,43.1,1.1
2004-08-24 02:00:00,0.7,160.2,3.2,18.0,34.0,812.0,663.0,982.0,1265.0,709.0,22.8,41.3,1.1
2004-08-24 03:00:00,0.5,160.2,2.1,15.0,27.5,776.0,590.0,1099.0,1245.0,602.0,21.2,43.8,1.1
2004-08-24 04:00:00,0.4,160.2,1.7,12.0,21.0,762.0,563.0,1181.0,1208.0,492.0,21.7,42.6,1.1
2004-08-24 05:00:00,0.7,160.2,2.8,39.0,48.0,786.0,642.0,1057.0,1270.0,592.0,20.2,47.1,1.1
2004-08-24 06:00:00,1.1,160.2,5.7,83.0,71.0,868.0,798.0,866.0,1392.0,824.0,20.1,47.8,1.1
2004-08-24 07:00:00,1.6,160.2,10.0,149.0,94.0,965.0,977.0,725.0,1515.0,1014.0,20.6,45.5,1.1
2004-08-24 08:00:00,2.3,160.2,14.5,216.0,118.0,1049.0,1133.0,630.0,1662.0,1208.0,22.4,41.1,1.1
2004-08-24 09:00:00,1.6,160.2,9.9,153.0,105.0,1008.0,973.0,714.0,1509.0,1178.0,25.0,36.6,1.1
2004-08-24 10:00:00,2.0,160.2,11.2,177.0,122.0,1008.0,1021.0,714.0,1549.0,1176.0,29.9,26.2,1.1
2004-08-24 11:00:00,1.6,160.2,8.3,126.0,121.0,973.0,911.0,800.0,1441.0,891.0,32.9,21.8,1.1
2004-08-24 12:00:00,1.6,160.2,9.5,96.0,115.0,964.0,959.0,787.0,1438.0,731.0,35.0,17.9,1.0
2004-08-24 13:00:00,1.3,160.2,7.1,92.0,107.0,923.0,862.0,875.0,1363.0,626.0,34.6,18.2,1.0
2004-08-24 14:00:00,1.0,160.2,6.0,75.0,86.0,934.0,811.0,896.0,1343.0,553.0,33.8,22.8,1.2
2004-08-24 15:00:00,1.6,160.2,9.1,109.0,118.0,1036.0,943.0,770.0,1509.0,770.0,36.3,19.5,1.2
2004-08-24 16:00:00,2.0,160.2,10.4,133.0,129.0,1076.0,994.0,723.0,1549.0,938.0,38.3,17.9,1.2
2004-08-24 17:00:00,1.7,160.2,8.7,87.0,90.0,1055.0,927.0,757.0,1520.0,716.0,36.9,20.9,1.3
2004-08-24 18:00:00,1.7,160.2,9.0,80.0,87.0,1081.0,938.0,728.0,1568.0,714.0,33.9,30.0,1.6
2004-08-24 19:00:00,1.4,160.2,6.8,70.0,65.0,1072.0,850.0,737.0,1604.0,702.0,29.8,43.4,1.8
2004-08-24 20:00:00,1.3,160.2,5.2,67.0,61.0,1038.0,773.0,749.0,1568.0,687.0,27.5,50.4,1.8
2004-08-24 21:00:00,1.3,160.2,5.7,66.0,62.0,1059.0,800.0,740.0,1604.0,739.0,27.5,50.4,1.8
2004-08-24 22:00:00,1.6,160.2,6.9,97.0,85.0,1070.0,852.0,704.0,1639.0,867.0,28.1,48.0,1.8
2004-08-24 23:00:00,1.8,160.2,7.8,90.0,83.0,1093.0,893.0,677.0,1678.0,927.0,26.9,49.6,1.7
2004-08-25 00:00:00,1.5,160.2,6.8,99.0,84.0,1016.0,849.0,729.0,1609.0,872.0,26.0,48.0,1.6
2004-08-25 01:00:00,1.3,160.2,6.3,71.0,71.0,988.0,825.0,756.0,1559.0,848.0,24.9,50.6,1.6
2004-08-25 02:00:00,1.1,160.2,4.7,59.0,62.0,930.0,749.0,823.0,1464.0,777.0,23.7,53.2,1.5
